dx,execution_time_seconds
0.07,6.635066032409668
0.060000000000000005,4.341765880584717
0.05,4.056004285812378
0.04000000000000001,4.228311777114868
0.030000000000000006,4.220825672149658
0.02,5.8825459480285645
